mpl_name,mpl_radj,mpl_bmassj,mpl_bmassprov,mpl_orbper,mpl_orbsmax,mpl_orbeccen,mpl_orbincl,mpl_dens,mpl_orblper,mpl_ratror,mpl_discmethod,mpl_disc,mpl_reflink,mpl_def,mst_rad,mst_mass,mst_raderr1,mst_raderr2,mst_masserr1,mst_masserr2,mpl_radjerr1,mpl_radjerr2,mpl_bmassjerr1,mpl_bmassjerr2,mpl_bmassjlim,mpl_orbpererr1,mpl_orbpererr2,mpl_orbsmaxerr1,mpl_orbsmaxerr2,mpl_ratrorerr1,mpl_ratrorerr2,rowupdate,mpl_publ_date
Kepler-138 b,0.063,0.00200,Mass,10.31200000,,,,,,,Transit,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,0,0.55,0.5930,,,,,0.009,-0.009,0.00100,-0.00100,0,,,,,,,2014-05-28,2014-03
Kepler-1339 b,0.063,,,1.34155513,,,,,,0.00700,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.93,0.9400,0.06,-0.05,0.0340,-0.0360,0.005,-0.004,,,,0.00000370,-0.00000370,,,0.00033,-0.00015,2016-05-10,
Kepler-378 c,0.063,,,28.90596870,,,,,,0.00908,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.72,0.7800,0.01,-0.02,0.0240,-0.0290,0.004,-0.004,,,,0.00021840,-0.00021840,,,0.00050,-0.00048,2016-05-10,2014-03
Kepler-138 b,0.064,,,,,,,,,,Transit,2014,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,0,0.55,0.5930,0.03,-0.03,0.0650,-0.0650,0.009,-0.009,,,,,,,,,,2016-02-11,2014-03
Kepler-444 e,0.064,,,,,,,,,,Transit,2015,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.83,,0.04,-0.03,,,0.004,-0.003,,,,,,,,,,2018-09-06,2015-02
K2-116 b,0.064,,,4.65533500,,,87.780,,,0.00959,Transit,2017,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,0,0.69,0.7268,0.02,-0.02,0.0196,-0.0214,0.008,-0.005,,,,0.00051300,-0.00050500,,,0.00117,-0.00072,2018-02-15,
Kepler-1559 b,0.064,,,0.97191543,,,,,,0.00784,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.82,0.8600,0.06,-0.05,0.0420,-0.0510,0.006,-0.004,,,,0.00000379,-0.00000379,,,0.00042,-0.00034,2016-05-10,
Kepler-408 b,0.064,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.25,,0.05,-0.05,,,0.003,-0.005,,,,,,,,,,2018-09-06,2014-02
Kepler-37 c,0.065,,,,,,,,,,Transit,2013,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.79,,0.03,-0.03,,,0.004,-0.003,,,,,,,,,,2018-09-06,2013-02
Kepler-42 c,0.065,,,0.45328509,0.006000,,,,,0.03950,Transit,2011,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,1,0.17,0.1300,0.04,-0.04,0.0500,-0.0500,0.018,-0.018,,,,0.00000097,-0.00000097,,,0.00110,-0.00110,2014-05-14,2012-03
Kepler-124 b,0.065,,,3.41049300,0.039000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.64,,0.03,-0.03,,,0.004,-0.004,,,,0.00002100,-0.00002100,,,,,2014-05-14,2014-03
Kepler-42 c,0.065,,,0.45328731,,0.000000,,,,0.03837,Transit,2011,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..267M/abstract target=ref>Mann et al. 2017</a>,0,0.17,0.1440,0.01,-0.01,0.0070,-0.0060,0.003,-0.003,,,,0.00000005,-0.00000005,,,0.00058,-0.00058,2017-05-25,2012-03
Kepler-1371 b,0.065,,,3.44620390,,,,,,0.00818,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.83,0.8700,0.07,-0.06,0.0440,-0.0520,0.007,-0.004,,,,0.00002017,-0.00002017,,,0.00057,-0.00027,2016-05-10,
Kepler-1566 b,0.065,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.75,,0.03,-0.03,,,0.004,-0.005,,,,,,,,,,2018-09-06,
K2-72 d,0.065,,,7.75990000,0.046100,,,,,0.02860,Transit,2016,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,0,0.23,0.2170,0.06,-0.06,0.0810,-0.0810,0.018,-0.018,,,,0.00140000,-0.00140000,0.005800,-0.005800,0.00320,-0.00320,2016-07-18,
Kepler-1067 b,0.065,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.91,,0.04,-0.04,,,0.008,-0.004,,,,,,,,,,2018-09-06,
Kepler-141 b,0.066,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.78,,0.03,-0.03,,,0.014,-0.007,,,,,,,,,,2018-09-06,2014-03
Kepler-345 b,0.066,,,7.41556300,0.066000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.62,,0.03,-0.03,,,0.005,-0.005,,,,0.00005400,-0.00005400,,,,,2014-05-14,2014-03
Kepler-125 c,0.066,,,5.77446400,0.051000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.51,,0.02,-0.02,,,0.004,-0.004,,,,0.00004700,-0.00004700,,,,,2014-05-14,2014-03
Kepler-37 c,0.066,,,21.30188600,0.136800,,89.070,,,0.00877,Transit,2013,<a refstr=BARCLAY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Natur.494..452B/abstract target=ref> Barclay et al. 2013 </a>,0,0.77,0.8030,0.03,-0.03,0.0680,-0.0680,0.006,-0.007,,,,0.00004600,-0.00004400,0.001100,-0.001400,0.00037,-0.00061,2014-05-14,2013-02
Kepler-444 f,0.066,,,9.74048600,0.081100,0.290000,87.960,,,0.00903,Transit,2015,<a refstr=CAMPANTE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...799..170C/abstract target=ref>Campante et al. 2015</a>,1,0.75,0.7580,0.01,-0.01,0.0430,-0.0430,0.004,-0.004,,,,0.00001300,-0.00001300,0.001500,-0.001500,0.00046,-0.00047,2015-01-29,2015-02
Kepler-406 c,0.066,,,4.62333557,,,,,,0.00717,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.97,1.0300,0.04,-0.03,0.0350,-0.0330,0.004,-0.003,,,,0.00001632,-0.00001632,,,0.00034,-0.00017,2016-05-10,2014-02
Kepler-1361 b,0.067,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.77,,0.03,-0.03,,,0.003,-0.005,,,,,,,,,,2018-09-06,
Kepler-1563 b,0.067,,,3.43276598,,,,,,0.00744,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.99,1.0000,0.15,-0.08,0.0530,-0.0520,0.011,-0.007,,,,0.00002976,-0.00002976,,,0.00026,-0.00044,2016-05-10,
Kepler-37 c,0.067,0.03776,Mass,21.30200000,,,,,,0.00891,Transit,2013,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,1,0.77,0.8000,0.03,-0.03,0.0700,-0.0700,0.003,-0.003,,,1,,,,,,,2016-10-27,2013-02
Kepler-444 c,0.067,,,,,,,,,,Transit,2015,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.83,,0.04,-0.03,,,0.014,-0.004,,,,,,,,,,2018-09-06,2015-02
K2-72 b,0.067,,,5.57739000,0.037000,,,,,0.02950,Transit,2016,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,0,0.23,0.2170,0.06,-0.06,0.0810,-0.0810,0.018,-0.018,,,,0.00068000,-0.00068000,0.004700,-0.004700,0.00260,-0.00260,2016-07-18,
Kepler-378 b,0.067,,,16.09236100,0.112000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.67,,0.04,-0.04,,,0.013,-0.013,,,,0.00007300,-0.00007300,,,,,2014-05-14,2014-03
TRAPPIST-1 h,0.067,,,18.76700000,,,89.760,,,0.05880,Transit,2017,<a refstr=LUGER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017NatAs...1E.129L/abstract target=ref>Luger et al. 2017</a>,1,,,,,,,0.003,-0.003,,,,0.00400000,-0.00300000,,,0.00160,-0.00160,2017-06-15,
Kepler-1446 b,0.067,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.70,,0.03,-0.03,,,0.004,-0.003,,,,,,,,,,2018-09-06,
TRAPPIST-1 h,0.067,,,20.00000000,0.063000,,89.800,,,,Transit,2017,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,0,0.12,0.0802,0.00,-0.00,0.0073,-0.0073,0.003,-0.003,,,,15.00000000,-6.00000000,0.027000,-0.013000,,,2017-02-22,
Kepler-444 d,0.067,,,,,,,,,,Transit,2015,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.83,,0.04,-0.03,,,0.003,-0.004,,,,,,,,,,2018-09-06,2015-02
Kepler-1542 e,0.068,,,5.10115756,,,,,,0.00727,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.99,0.9400,0.13,-0.09,0.0320,-0.0310,0.009,-0.007,,,,0.00002409,-0.00002409,,,0.00035,-0.00023,2016-05-10,
Kepler-314 b,0.068,,,2.46106655,,,,,,0.00816,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.87,0.9500,0.03,-0.02,0.0280,-0.0290,0.004,-0.004,,,,0.00001103,-0.00001103,,,0.00032,-0.00034,2016-05-10,2014-03
Kepler-1542 b,0.068,,,3.95116882,,,,,,0.00728,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.99,0.9400,0.13,-0.09,0.0320,-0.0310,0.010,-0.007,,,,0.00001633,-0.00001633,,,0.00030,-0.00025,2016-05-10,
Kepler-1619 b,0.068,,,23.62259130,,,,,,0.00690,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.00,1.0000,0.19,-0.09,0.0610,-0.0740,0.013,-0.007,,,,0.00054200,-0.00054200,,,0.00048,-0.00038,2016-05-10,
Kepler-1402 b,0.068,,,2.03387914,,,,,,0.00832,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.87,0.9000,0.08,-0.05,0.0400,-0.0430,0.007,-0.006,,,,0.00001415,-0.00001415,,,0.00016,-0.00063,2016-05-10,
Kepler-1588 b,0.068,,,7.84931739,,,,,,0.00721,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.99,0.9600,0.12,-0.08,0.0450,-0.0540,0.010,-0.006,,,,0.00009456,-0.00009456,,,0.00064,-0.00028,2016-05-10,
Kepler-125 c,0.068,,,5.77500000,,,,,,0.01400,Transit,2014,<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>,0,0.49,0.4990,0.06,-0.05,0.0500,-0.0500,0.007,-0.009,,,,,,,,,,2016-03-10,2014-03
Kepler-431 c,0.068,,,8.70337044,,,,,,0.00499,Transit,2015,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.41,1.1500,0.28,-0.24,0.0870,-0.0590,0.015,-0.012,,,,0.00009645,-0.00009645,,,0.00043,-0.00015,2016-05-10,2015-02
Kepler-42 b,0.068,,,1.21377060,,0.040000,,,,0.03993,Transit,2011,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..267M/abstract target=ref>Mann et al. 2017</a>,0,0.17,0.1440,0.01,-0.01,0.0070,-0.0060,0.003,-0.003,,,,0.00000023,-0.00000025,,,0.00069,-0.00069,2017-05-25,2012-03
Kepler-431 b,0.068,,,6.80300000,0.071900,,,,,0.00640,Transit,2015,<a refstr=EVERETT_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....149...55E/abstract target=ref>Everett et al. 2015</a>,1,1.09,1.0710,0.19,-0.11,0.0590,-0.0370,,,,,,,,,,,,2014-11-19,2015-02
Kepler-1222 b,0.068,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.75,,0.03,-0.03,,,0.004,-0.005,,,,,,,,,,2018-09-06,
Kepler-653 c,0.069,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.21,,0.05,-0.05,,,0.004,-0.005,,,,,,,,,,2018-09-06,
Kepler-431 b,0.069,,,6.80252171,,,,,,0.00528,Transit,2015,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.41,1.1500,0.28,-0.24,0.0870,-0.0590,0.014,-0.012,,,,0.00007931,-0.00007931,,,0.00029,-0.00025,2016-05-10,2015-02
Kepler-220 b,0.069,,,4.15981712,,,,,,0.01115,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.64,0.6500,0.02,-0.01,0.0250,-0.0190,0.004,-0.002,,,,0.00000627,-0.00000627,,,0.00050,-0.00023,2016-05-10,2014-03
Kepler-1629 b,0.069,,,3.87595807,,,,,,0.00699,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.01,1.0100,0.19,-0.08,0.0470,-0.0520,0.013,-0.007,,,,0.00002379,-0.00002379,,,0.00031,-0.00045,2016-05-10,
TRAPPIST-1 d,0.069,0.00129,Mass,4.04961000,0.021440,0.070000,89.750,4.90000,,,Transit,2016,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.542..456G/abstract target=ref>Gillon et al. 2017</a>,1,0.12,0.0802,0.00,-0.00,0.0073,-0.0073,0.003,-0.003,0.00085,-0.00085,0,0.00006300,-0.00006300,0.000660,-0.000630,,,2017-02-22,2016-05
Kepler-1507 b,0.069,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.81,,0.03,-0.03,,,0.005,-0.004,,,,,,,,,,2018-09-06,
TRAPPIST-1 h,0.069,0.00104,Mass,,0.061935,0.005670,,0.95400,338.9200,,Transit,2017,<a refstr=GRIMM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..68G/abstract target=ref>Grimm et al. 2018</a>,0,,0.0890,,,0.0070,-0.0070,0.002,-0.002,0.00018,-0.00015,0,,,0.000001,-0.000001,,,2020-06-04,
Kepler-42 d,0.069,,,,,,,,,,Transit,2011,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.17,,0.01,-0.01,,,0.002,-0.008,,,,,,,,,,2018-09-06,2012-03
Kepler-390 b,0.069,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.82,,0.04,-0.03,,,0.006,-0.004,,,,,,,,,,2018-09-06,2014-03
Kepler-1542 c,0.069,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.18,,0.05,-0.05,,,0.005,-0.003,,,,,,,,,,2018-09-06,
Kepler-653 c,0.070,,,0.90037648,,,,,,0.00583,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.19,1.0200,0.17,-0.16,0.0480,-0.0380,0.012,-0.011,,,,0.00000363,-0.00000363,,,0.00029,-0.00035,2016-05-10,
Kepler-1387 b,0.070,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.71,,0.05,-0.05,,,0.007,-0.006,,,,,,,,,,2018-09-06,
Kepler-783 b,0.070,,,4.29264638,,,,,,0.00764,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.89,0.9300,0.04,-0.03,0.0310,-0.0360,0.004,-0.007,,,,0.00003429,-0.00003429,,,0.00010,-0.00075,2016-05-10,
TRAPPIST-1 d,0.070,0.00093,Mass,,0.022280,0.008370,,0.81700,-8.7300,,Transit,2016,<a refstr=GRIMM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..68G/abstract target=ref>Grimm et al. 2018</a>,0,,0.0890,,,0.0070,-0.0070,0.002,-0.002,0.00012,-0.00011,0,,,0.000000,-0.000000,,,2020-06-04,2016-05
Kepler-390 c,0.070,,,13.06002200,0.101000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.78,,0.05,-0.05,,,0.007,-0.007,,,,0.00025700,-0.00025700,,,,,2014-05-14,2014-03
Kepler-42 b,0.070,,,1.21376720,0.011600,,,,,0.04190,Transit,2011,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.2189M/abstract target=ref> Muirhead et al. 2012 </a>,1,0.17,0.1300,0.04,-0.04,0.0500,-0.0500,0.020,-0.020,,,,0.00000460,-0.00000460,,,0.00180,-0.00180,2014-05-14,2012-03
Kepler-1559 b,0.070,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.89,,0.04,-0.04,,,0.003,-0.007,,,,,,,,,,2018-09-06,
Kepler-125 c,0.070,,,,,,,,,,Transit,2014,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,0,0.52,0.5530,0.04,-0.04,0.0620,-0.0620,0.012,-0.012,,,,,,,,,,2016-02-11,2014-03
Kepler-1222 b,0.070,,,1.91694425,,,,,,0.00938,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.80,0.8400,0.05,-0.05,0.0420,-0.0460,0.005,-0.005,,,,0.00000611,-0.00000611,,,0.00050,-0.00033,2016-05-10,
Kepler-131 c,0.070,,,25.51706460,,,,,,0.00738,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.03,1.0400,0.08,-0.06,0.0370,-0.0320,0.006,-0.005,,,,0.00019640,-0.00019640,,,0.00023,-0.00032,2016-05-10,2014-02
Kepler-390 b,0.070,,,6.73811219,,,,,,0.00928,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.80,0.8600,0.03,-0.03,0.0330,-0.0380,0.004,-0.004,,,,0.00004091,-0.00004091,,,0.00052,-0.00040,2016-05-10,2014-03
Kepler-1566 b,0.070,,,0.53991524,,,,,,0.00924,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.81,0.8400,0.06,-0.05,0.0440,-0.0460,0.007,-0.004,,,,0.00000135,-0.00000135,,,0.00060,-0.00025,2016-05-10,
Kepler-1235 b,0.070,,,4.16055856,,,,,,0.00768,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.90,0.9300,0.12,-0.06,0.0430,-0.0520,0.011,-0.005,,,,0.00002789,-0.00002789,,,0.00048,-0.00030,2016-05-10,
Kepler-1598 b,0.071,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.93,,0.04,-0.04,,,0.005,-0.006,,,,,,,,,,2018-09-06,
Kepler-345 b,0.071,0.00157,Mass,7.41600000,,,,5.20000,,,Transit,2014,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,0,,0.7000,,,0.0300,-0.0400,0.009,-0.009,0.00094,-0.00094,0,,,,,,,2018-06-21,2014-03
Kepler-1581 b,0.071,,,6.28385491,,,,,,0.00567,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.23,1.1200,0.20,-0.14,0.0560,-0.0410,0.012,-0.008,,,,0.00004246,-0.00004246,,,0.00027,-0.00022,2016-05-10,
Kepler-124 b,0.071,,,3.41045424,,,,,,0.01121,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.67,0.7300,0.02,-0.02,0.0320,-0.0240,0.004,-0.004,,,,0.00001309,-0.00001309,,,0.00045,-0.00039,2016-05-10,2014-03
L 98-59 b,0.071,0.00318,Mass,2.25310000,0.022820,0.120000,,12.70000,,,Transit,2019,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,1,0.31,0.3120,0.01,-0.01,0.0310,-0.0310,0.004,-0.004,,,1,0.00040000,-0.00040000,0.000080,-0.000080,,,2020-04-16,2019-05
Kepler-1067 b,0.071,,,0.76212926,,,,,,0.00778,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.93,0.9500,0.16,-0.06,0.0410,-0.0450,0.011,-0.005,,,,0.00000273,-0.00000273,,,0.00053,-0.00035,2016-05-10,
Kepler-1076 b,0.071,,,6.14727918,,,,,,0.01000,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.74,0.7900,0.01,-0.02,0.0260,-0.0360,0.004,-0.003,,,,0.00002112,-0.00002112,,,0.00051,-0.00018,2016-05-10,
Kepler-1512 b,0.071,,,20.35972200,0.109700,,89.450,10.20000,,0.01895,Transit,2016,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,0,0.39,0.4180,0.05,-0.07,0.0510,-0.0900,0.012,-0.012,,,,0.00007600,-0.00007600,0.004500,-0.007900,0.00087,-0.00101,2017-11-17,
Kepler-1393 b,0.071,,,2.44357812,,,,,,0.00778,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.92,0.9500,0.05,-0.04,0.0410,-0.0460,0.004,-0.007,,,,0.00001231,-0.00001231,,,0.00012,-0.00068,2016-05-10,
