pl_name,pl_rvflag,pl_controvflag,pl_radj,pl_bmassj,pl_bmassprov,pl_bmassjlim,pl_radjerr1,pl_radjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbper,pl_orbsmax,pl_orbpererr1,pl_orbpererr2,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbincl,pl_dens,pl_orblper,pl_ratror,pl_discmethod,pl_kepflag,pl_k2flag,pl_locale,pl_facility,pl_disc,pl_def_refname,pl_disc_refname,rowupdate,pl_publ_date,pl_insol,st_teff,st_metfe,st_metratio,pl_hostname,st_rad,st_mass,st_spstr,st_raderr1,st_raderr2,st_masserr1,st_masserr2
Kepler-284 c,0,0,0.233,,,,0.105,-0.105,,,37.51445600,0.213000,0.00035000,-0.00035000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5615.00,,,Kepler-284,0.81,,,0.36,-0.36,,
Kepler-214 b,0,0,0.233,,,,0.044,-0.044,,,15.66054400,0.130000,0.00008000,-0.00008000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6169.00,,,Kepler-214,1.35,,,0.25,-0.25,,
Kepler-242 b,0,0,0.233,,,,0.143,-0.143,,,8.20395000,0.075000,0.00002000,-0.00002000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5020.00,,,Kepler-242,0.85,,,0.52,-0.52,,
Kepler-385 d,0,0,0.234,,,0,,,,,56.41590000,,,,,,,,,,,Transit,1,0,Space,Kepler,2020,Armstrong et al. 2020,Armstrong et al. 2020,2020-09-03,2020-08,,6326.00,,,Kepler-385,1.13,,,0.56,-0.56,,
Kepler-977 b,0,0,0.234,,,,0.015,-0.015,,,26.85328322,,0.00006393,-0.00006393,,,,,,,0.02913,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5315.00,-0.010,[Fe/H],Kepler-977,0.83,0.87,,0.06,-0.04,0.04,-0.05
Kepler-450 c,0,0,0.234,,,,0.012,-0.012,,,15.41313500,,0.00008500,-0.00008500,,,0.020000,,,,,Transit,1,0,Space,Kepler,2015,Van Eylen & Albrecht 2015,Van Eylen & Albrecht 2015,2015-05-21,2015-08,,,,,Kepler-450,1.57,1.35,,0.09,-0.09,0.08,-0.08
K2-320 b,0,0,0.234,,,0,0.021,-0.013,,,1.99500000,0.014200,0.00100000,-0.00100000,0.002600,-0.003000,,87.840,,,,Transit,0,1,Space,K2,2020,Castro Gonz&aacute;lez et al. 2020,Castro Gonz&aacute;lez et al. 2020,2020-09-03,2020-07,,3157.00,,,K2-320,0.30,0.12,,0.00,-0.00,0.01,-0.01
Kepler-944 b,0,0,0.235,,,,0.024,-0.019,,,43.31677370,,0.00023510,-0.00023510,,,,,,,0.02869,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5409.00,-0.110,[Fe/H],Kepler-944,0.83,0.86,,0.08,-0.06,0.05,-0.06
Kepler-945 b,0,0,0.235,,,,0.042,-0.022,,,31.00338140,,0.00020810,-0.00020810,,,,,,,0.02479,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5718.00,-0.010,[Fe/H],Kepler-945,0.97,0.97,,0.17,-0.09,0.05,-0.06
Kepler-1054 b,0,0,0.235,,,,0.103,-0.047,,,4.30655689,,0.00001426,-0.00001426,,,,,,,0.01772,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6209.00,0.090,[Fe/H],Kepler-1054,1.34,1.22,,0.58,-0.20,0.18,-0.10
Kepler-1241 b,0,0,0.235,,,,0.019,-0.021,,,18.55257010,,0.00010350,-0.00010350,,,,,,,0.02990,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5261.00,-0.090,[Fe/H],Kepler-1241,0.80,0.84,,0.06,-0.05,0.05,-0.06
Kepler-1023 b,0,0,0.235,,,,0.027,-0.016,,,62.13877140,,0.00021990,-0.00021990,,,,,,,0.02744,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5494.00,0.050,[Fe/H],Kepler-1023,0.89,0.93,,0.10,-0.05,0.04,-0.04
Kepler-581 b,0,0,0.235,,,,0.050,-0.026,,,40.60698210,,0.00017440,-0.00017440,,,,,,,0.02388,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5772.00,0.030,[Fe/H],Kepler-581,1.00,1.00,,0.21,-0.11,0.08,-0.07
K2-292 b,1,0,0.235,0.07709,Mass,0,0.010,-0.009,0.01384,-0.01384,16.98410000,0.130000,0.00080000,-0.00080000,0.010000,-0.010000,0.040000,88.400,7.40000,104.0000,0.02200,Transit,0,1,Space,K2,2019,Luque et al. 2019,Luque et al. 2019,2019-02-07,,67.0000,5725.00,0.070,[Fe/H],K2-292,1.09,1.00,G3 V,0.03,-0.03,0.03,-0.03
K2-256 b,0,0,0.235,,,,0.022,-0.019,,,5.52011000,0.057800,0.00239000,-0.00289000,0.000800,-0.000800,,,,,0.03090,Transit,0,1,Space,K2,2018,Livingston et al. 2018,Livingston et al. 2018,2018-07-12,,,5219.00,-0.100,[Fe/H],K2-256,0.78,0.84,,0.02,-0.02,0.03,-0.04
Kepler-722 b,0,0,0.235,,,,0.063,-0.026,,,4.09357325,,0.00000810,-0.00000810,,,,,,,0.02252,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5863.00,0.020,[Fe/H],Kepler-722,1.05,1.03,,0.28,-0.11,0.07,-0.07
Kepler-525 b,0,0,0.235,,,,0.034,-0.046,,,18.68404933,,0.00005589,-0.00005589,,,,,,,0.02094,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5573.00,0.110,[Fe/H],Kepler-525,1.15,0.95,,0.16,-0.18,0.04,-0.04
Kepler-588 b,0,0,0.235,,,,0.045,-0.020,,,4.22162536,,0.00000475,-0.00000475,,,,,,,0.02403,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5835.00,0.000,[Fe/H],Kepler-588,1.00,1.01,,0.19,-0.08,0.05,-0.07
Kepler-319 c,0,0,0.235,,,,0.033,-0.033,,,6.94135700,0.069000,0.00000700,-0.00000700,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5526.00,,,Kepler-319,0.90,,,0.12,-0.12,,
Kepler-221 e,0,0,0.235,,,,0.022,-0.022,,,18.36991700,0.130000,0.00002900,-0.00002900,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5243.00,,,Kepler-221,0.82,,,0.07,-0.07,,
Kepler-265 c,0,0,0.235,,,,0.049,-0.049,,,17.02893700,0.127000,0.00013600,-0.00013600,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5835.00,,,Kepler-265,1.10,,,0.23,-0.23,,
Kepler-635 b,0,0,0.236,,,,0.032,-0.024,,,23.44971004,,0.00007672,-0.00007672,,,,,,,0.01619,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6174.00,0.410,[Fe/H],Kepler-635,1.51,1.33,,0.20,-0.15,0.06,-0.05
Kepler-1134 b,0,0,0.236,,,,0.019,-0.023,,,17.13263989,,0.00008204,-0.00008204,,,,,,,0.02981,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5281.00,-0.100,[Fe/H],Kepler-1134,0.81,0.84,,0.06,-0.06,0.05,-0.05
K2-158 b,0,0,0.236,,,,0.014,-0.009,,,10.06049000,0.088700,0.00134000,-0.00148000,0.000800,-0.000800,,,,,0.02550,Transit,0,1,Space,K2,2018,Livingston et al. 2018,Mayo et al. 2018,2018-07-12,2018-02,,5503.00,0.070,[Fe/H],K2-158,0.95,0.92,,0.02,-0.02,0.03,-0.02
Kepler-571 b,0,0,0.236,,,,0.029,-0.015,,,4.79859939,,0.00000540,-0.00000540,,,,,,,0.02694,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5527.00,0.010,[Fe/H],Kepler-571,0.90,0.93,,0.11,-0.05,0.04,-0.04
K2-233 d,0,0,0.236,,,,0.010,-0.010,,,24.36620000,0.152700,0.00210000,-0.00210000,0.002000,-0.002100,0.000000,89.350,,,0.03254,Transit,0,1,Space,K2,2018,David et al. 2018,David et al. 2018,2018-04-26,,12.9000,4950.00,0.070,[Fe/H],K2-233,0.74,0.80,K3,0.03,-0.03,0.03,-0.03
Kepler-721 b,0,0,0.236,,,,0.012,-0.012,,,5.39202539,,0.00000677,-0.00000677,,,,,,,0.03147,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5075.00,-0.010,[Fe/H],Kepler-721,0.78,0.82,,0.04,-0.04,0.04,-0.04
Kepler-1548 b,0,0,0.236,,,,0.048,-0.019,,,124.82867900,,0.00152400,-0.00152400,,,,,,,0.02492,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5706.00,0.050,[Fe/H],Kepler-1548,0.97,0.99,,0.19,-0.07,0.04,-0.05
Kepler-145 b,0,0,0.236,0.11700,Mass,0,0.007,-0.007,0.03600,-0.03600,22.95100000,,,,,,,,,,,Transit,1,0,Space,Kepler,2013,Xie 2014,Xie 2014,2014-05-14,2014-02,,6022.00,,,Kepler-145,1.98,1.28,,,,,
Kepler-127 d,0,0,0.236,,,,0.012,-0.012,,,48.63040800,0.280000,0.00012800,-0.00012800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6106.00,,,Kepler-127,1.36,,,0.04,-0.04,,
Kepler-253 c,0,0,0.236,,,,0.099,-0.099,,,10.28195100,0.089000,0.00003200,-0.00003200,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5208.00,,,Kepler-253,0.79,,,0.32,-0.32,,
Kepler-375 c,0,0,0.236,,,,0.086,-0.086,,,19.98632600,0.141000,0.00018400,-0.00018400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5826.00,,,Kepler-375,0.84,,,0.29,-0.29,,
Kepler-299 c,0,0,0.236,,,,0.056,-0.056,,,6.88587500,0.070000,0.00004000,-0.00004000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5617.00,,,Kepler-299,1.03,,,0.21,-0.21,,
K2-165 d,0,0,0.236,,,,0.023,-0.013,,,14.10136100,,0.00114600,-0.00106500,,,,89.002,,,0.03020,Transit,0,1,Space,K2,2018,Mayo et al. 2018,Mayo et al. 2018,2018-02-15,2018-02,,5185.00,-0.050,[Fe/H],K2-165,0.80,0.83,,0.05,-0.03,0.03,-0.03
TOI-700 c,0,0,0.236,,,0,0.014,-0.013,,,16.05111000,0.092900,0.00006200,-0.00006300,0.001500,-0.001500,0.078000,88.868,,81.0000,0.05730,Transit,0,0,Space,Transiting Exoplanet Survey Satellite (TESS),2020,Rodriguez et al. 2020,Gilbert et al. 2020,2020-07-23,2020-07,2.6600,3461.00,-0.070,[Fe/H],TOI-700,0.42,0.41,M2 V,0.02,-0.02,0.02,-0.02
Kepler-603 b,0,0,0.236,,,,0.053,-0.023,,,21.05358596,,0.00008943,-0.00008943,,,,,,,0.02375,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5808.00,0.030,[Fe/H],Kepler-603,1.01,1.01,,0.23,-0.10,0.06,-0.06
Kepler-127 c,0,0,0.237,,,,0.012,-0.012,,,29.39319500,0.200000,0.00007300,-0.00007300,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6106.00,,,Kepler-127,1.36,,,0.04,-0.04,,
Kepler-346 b,0,0,0.237,,,,0.111,-0.111,,,6.51112700,0.071000,0.00001700,-0.00001700,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6033.00,,,Kepler-346,1.02,,,0.48,-0.48,,
KOI-351 e,0,0,0.237,,,,0.026,-0.026,,,91.93913000,0.420000,0.00073000,-0.00073000,0.060000,-0.060000,,89.790,,,0.02030,Transit,1,0,Space,Kepler,2013,Cabrera et al. 2014,Cabrera et al. 2014,2014-05-14,2014-01,,6080.00,-0.120,[M/H],KOI-351,1.20,1.20,,0.10,-0.10,0.10,-0.10
Kepler-1102 b,0,0,0.237,,,,0.047,-0.021,,,51.32856230,,0.00033260,-0.00033260,,,,,,,0.02562,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5724.00,-0.080,[Fe/H],Kepler-1102,0.94,0.96,,0.14,-0.07,0.05,-0.07
Kepler-1110 b,0,0,0.237,,,,0.034,-0.023,,,9.69312032,,0.00003024,-0.00003024,,,,,,,0.03470,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4781.00,-0.160,[Fe/H],Kepler-1110,0.70,0.73,,0.04,-0.05,0.05,-0.05
Kepler-218 d,0,0,0.237,,,,0.025,-0.016,,,124.52446470,,0.00058220,-0.00058220,,,,,,,0.02421,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5502.00,,,Kepler-218,1.06,,,0.08,-0.08,,
Kepler-664 b,0,0,0.237,,,,0.061,-0.022,,,2.52559332,,0.00000367,-0.00000367,,,,,,,0.02369,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5754.00,0.070,[Fe/H],Kepler-664,1.02,1.01,,0.26,-0.10,0.06,-0.05
Kepler-1551 b,0,0,0.237,,,,0.081,-0.037,,,24.49736980,,0.00020940,-0.00020940,,,,,,,0.02048,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6136.00,0.010,[Fe/H],Kepler-1551,1.22,1.14,,0.42,-0.18,0.17,-0.09
Kepler-963 b,0,0,0.237,,,,0.027,-0.017,,,9.97683705,,0.00001568,-0.00001568,,,,,,,0.02847,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5461.00,-0.020,[Fe/H],Kepler-963,0.87,0.91,,0.10,-0.06,0.06,-0.06
K2-138 d,0,0,0.237,,,,0.035,-0.016,,,5.40478000,0.058830,0.00048000,-0.00046000,0.000420,-0.000420,0.348000,87.900,,,0.02830,Transit,0,1,Space,K2,2017,Christiansen et al. 2018,Christiansen et al. 2018,2018-01-11,,160.0000,5378.00,0.160,[Fe/H],K2-138,0.86,0.93,K1 V,0.08,-0.08,0.06,-0.06
Kepler-1642 c,0,0,0.237,,,,0.026,-0.019,,,6.65138020,,0.00032270,-0.00032270,,,,,,,0.02946,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5355.00,-0.010,[Fe/H],Kepler-1642,0.84,0.88,,0.09,-0.06,0.06,-0.05
Kepler-880 b,0,0,0.237,,,,0.094,-0.039,,,7.71468975,,0.00001918,-0.00001918,,,,,,,0.01357,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6761.00,0.030,[Fe/H],Kepler-880,1.74,1.46,,0.69,-0.29,0.23,-0.13
Kepler-187 c,0,0,0.238,,,,0.046,-0.046,,,10.64026300,0.099000,0.00004800,-0.00004800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6105.00,,,Kepler-187,1.29,,,0.25,-0.25,,
Kepler-96 b,1,0,0.238,0.02700,Mass,0,0.020,-0.020,0.01100,-0.01100,16.23850000,,,,,,,,2.26000,,0.02397,Transit,1,0,Space,Kepler,2014,Marcy et al. 2014,Marcy et al. 2014,2014-05-14,2014-02,,5690.00,0.040,[Fe/H],Kepler-96,1.02,1.00,,0.09,-0.09,0.06,-0.06
Kepler-288 d,0,0,0.238,,,,0.113,-0.113,,,56.63374200,0.287000,0.00090800,-0.00090800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5918.00,,,Kepler-288,1.09,,,0.52,-0.52,,
Kepler-357 c,0,0,0.238,,,,0.140,-0.140,,,16.85837000,0.120000,0.00008100,-0.00008100,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5036.00,,,Kepler-357,0.83,,,0.49,-0.49,,
Kepler-292 e,0,0,0.238,,,,0.031,-0.031,,,11.97901000,0.097000,0.00010100,-0.00010100,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5299.00,,,Kepler-292,0.83,,,0.07,-0.07,,
Kepler-263 b,0,0,0.238,,,,0.129,-0.129,,,16.56808700,0.120000,0.00006500,-0.00006500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5265.00,,,Kepler-263,0.79,,,0.43,-0.43,,
K2-264 c,0,0,0.238,,,,0.018,-0.017,,,19.66030200,0.112830,0.00349600,-0.00333700,0.000950,-0.000970,,89.380,,,0.05164,Transit,0,1,Space,K2,2018,Livingston et al. 2019,Rizzuto et al. 2018,2019-02-07,,,3660.00,-0.013,[Fe/H],K2-264,0.47,0.50,M2.5 V,0.01,-0.01,0.01,-0.01
Kepler-937 c,0,0,0.238,,,,0.081,-0.035,,,153.34336400,,0.00328700,-0.00328700,,,,,,,0.02040,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6095.00,0.080,[Fe/H],Kepler-937,1.22,1.15,,0.42,-0.15,0.12,-0.08
K2-26 b,0,0,0.238,,,,0.041,-0.037,,,14.56650000,0.096200,0.00160000,-0.00200000,0.005400,-0.006100,,88.400,,,0.04710,Transit,0,1,Space,K2,2016,Schlieder et al. 2016,Schlieder et al. 2016,2016-01-21,,5.8000,3785.00,-0.130,[Fe/H],K2-26,0.52,0.56,M1.0 V,0.08,-0.08,0.10,-0.10
Kepler-1044 b,0,0,0.238,,,,0.055,-0.026,,,6.77408868,,0.00001867,-0.00001867,,,,,,,0.02196,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5985.00,0.040,[Fe/H],Kepler-1044,1.11,1.08,,0.25,-0.12,0.08,-0.07
Kepler-980 b,0,0,0.238,,,,0.021,-0.040,,,11.55102504,,0.00002754,-0.00002754,,,,,,,0.02253,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5935.00,0.010,[Fe/H],Kepler-980,1.06,1.05,,0.09,-0.07,0.05,-0.04
Kepler-557 b,0,0,0.238,,,,0.071,-0.034,,,3.70598955,,0.00000487,-0.00000487,,,,,,,0.02125,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6068.00,0.020,[Fe/H],Kepler-557,1.16,1.11,,0.35,-0.16,0.12,-0.09
K2-75 b,0,0,0.238,,,,0.029,-0.029,,,7.81420000,0.081000,0.00210000,-0.00210000,0.001400,-0.001400,,,,,0.01560,Transit,0,1,Space,K2,2016,Crossfield et al. 2016,Crossfield et al. 2016,2016-07-18,,430.0000,5995.00,,,K2-75,1.56,1.16,,0.15,-0.15,0.06,-0.06
Kepler-1453 b,0,0,0.238,,,,0.039,-0.019,,,47.16116960,,0.00041760,-0.00041760,,,,,,,0.02602,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5665.00,0.010,[Fe/H],Kepler-1453,0.94,0.97,,0.15,-0.07,0.04,-0.05
Kepler-517 b,0,0,0.238,,,,0.029,-0.020,,,60.92832271,,0.00007053,-0.00007053,,,,,,,0.02475,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5690.00,-0.060,[Fe/H],Kepler-517,0.98,0.95,,0.12,-0.08,0.04,-0.04
K2-7 b,0,0,0.238,,,,0.050,-0.050,,,28.67992000,0.181400,0.00947000,-0.00947000,0.004300,-0.004300,,,,,,Transit,0,1,Space,K2,2015,Montet et al. 2015,Montet et al. 2015,2015-07-16,2015-03,,5772.00,-0.070,[Fe/H],K2-7,0.96,0.97,,0.17,-0.08,0.06,-0.06
Kepler-80 b,0,0,0.238,0.02180,Mass,0,0.009,-0.009,0.00330,-0.00220,7.05246000,0.064800,0.00020000,-0.00022000,0.000900,-0.000900,,89.340,1.38000,,,Transit,1,0,Space,Kepler,2012,MacDonald et al. 2016,Xie 2013,2016-08-04,2013-10,,4540.00,0.040,[Fe/H],Kepler-80,0.68,0.73,K5,0.02,-0.02,0.03,-0.03
Kepler-289 d,0,0,0.239,0.01300,Mass,0,0.015,-0.015,0.00300,-0.00300,66.06340000,0.330000,0.01140000,-0.01140000,0.020000,-0.020000,,89.730,1.20000,,0.02460,Transit,1,0,Space,Kepler,2014,Schmitt et al. 2014,Schmitt et al. 2014,2014-11-19,2014-11,,5990.00,0.050,[Fe/H],Kepler-289,1.00,1.08,,0.02,-0.02,0.02,-0.02
Kepler-899 b,0,0,0.239,,,,0.041,-0.023,,,19.17891293,,0.00008075,-0.00008075,,,,,,,0.02669,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5595.00,-0.060,[Fe/H],Kepler-899,0.91,0.93,,0.15,-0.09,0.08,-0.07
Kepler-487 c,0,0,0.239,,,,0.016,-0.044,,,38.65199760,,0.00025170,-0.00025170,,,,,,,0.02761,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5444.00,0.000,[Fe/H],Kepler-487,0.88,0.91,,0.05,-0.04,0.04,-0.04
K2-58 b,0,0,0.239,,,,0.033,-0.033,,,7.05254000,0.069200,0.00032000,-0.00032000,0.002100,-0.002100,,,,,0.02800,Transit,0,1,Space,K2,2016,Crossfield et al. 2016,Crossfield et al. 2016,2016-07-18,,118.0000,5413.00,,,K2-58,0.86,0.89,,0.10,-0.10,0.08,-0.08
Kepler-561 c,0,0,0.239,,,,0.038,-0.022,,,5.35016198,,0.00000443,-0.00000443,,,,,,,0.02559,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5646.00,0.020,[Fe/H],Kepler-561,0.94,0.96,,0.16,-0.08,0.07,-0.06
Kepler-1184 b,0,0,0.239,,,,0.054,-0.027,,,53.59910440,,0.00036740,-0.00036740,,,,,,,0.02282,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5983.00,-0.040,[Fe/H],Kepler-1184,1.07,1.05,,0.20,-0.11,0.07,-0.07
K2-171 b,0,0,0.240,,,,0.036,-0.030,,,5.62846600,,0.00173100,-0.00151900,,,,85.048,,,0.01434,Transit,0,1,Space,K2,2018,Mayo et al. 2018,Mayo et al. 2018,2018-02-15,2018-02,,5250.00,-0.090,[Fe/H],K2-171,1.72,0.89,,0.22,-0.19,0.06,-0.03
Kepler-1369 b,0,0,0.240,,,,0.037,-0.022,,,25.87314800,,0.00014530,-0.00014530,,,,,,,0.02502,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5761.00,0.000,[Fe/H],Kepler-1369,0.99,0.99,,0.15,-0.08,0.06,-0.06
Kepler-671 b,0,0,0.240,,,,0.044,-0.018,,,4.28095859,,0.00000648,-0.00000648,,,,,,,0.02573,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5624.00,0.080,[Fe/H],Kepler-671,0.95,0.97,,0.17,-0.07,0.05,-0.04
Kepler-1045 b,0,0,0.240,,,,0.019,-0.014,,,26.41045478,,0.00007194,-0.00007194,,,,,,,0.02973,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5301.00,-0.030,[Fe/H],Kepler-1045,0.82,0.86,,0.06,-0.05,0.04,-0.05
Kepler-512 b,0,0,0.240,,,,0.044,-0.028,,,34.43587975,,0.00008258,-0.00008258,,,,,,,0.01881,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5997.00,0.220,[Fe/H],Kepler-512,1.30,1.17,,0.24,-0.15,0.07,-0.05
EPIC 212737443 c,0,0,0.240,,,,0.013,-0.013,,,65.55000000,0.280000,0.00890000,-0.00890000,0.006000,-0.006000,0.200000,89.630,,,0.03660,Transit,0,1,Space,K2,2019,Herath et al. 2019,Herath et al. 2019,2019-07-25,2019-06,,4684.00,-0.137,[Fe/H],EPIC 212737443,0.67,0.69,K3,0.02,-0.02,0.04,-0.04
Kepler-545 b,0,0,0.240,,,,0.027,-0.019,,,13.24934059,,0.00002104,-0.00002104,,,,,,,0.02342,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5882.00,0.030,[Fe/H],Kepler-545,1.07,1.04,,0.12,-0.08,0.04,-0.04
K2-268 c,0,0,0.240,,,,0.021,-0.021,,,9.32684100,0.081900,0.00153200,-0.00161700,0.000600,-0.000600,,,,,0.03180,Transit,0,1,Space,K2,2018,Livingston et al. 2018,Livingston et al. 2018,2018-10-26,,,5068.00,0.030,[Fe/H],K2-268,0.78,0.84,,0.01,-0.01,0.02,-0.02
Kepler-436 b,0,0,0.240,,,,0.020,-0.020,,,64.00205000,0.339000,0.00072000,-0.00072000,0.134000,-0.053000,0.190000,89.930,,,0.03540,Transit,1,0,Space,Kepler,2015,Torres et al. 2015,Torres et al. 2015,2015-01-06,2015-02,1.6900,4651.00,0.010,[Fe/H],Kepler-436,0.70,0.73,,0.03,-0.02,0.03,-0.03
Kepler-168 c,0,0,0.240,,,,0.108,-0.108,,,13.19324200,0.116000,0.00004900,-0.00004900,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6282.00,,,Kepler-168,1.11,,,0.50,-0.50,,
Kepler-668 b,0,0,0.241,,,,0.021,-0.016,,,8.35390639,,0.00001695,-0.00001695,,,,,,,0.02974,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5352.00,-0.060,[Fe/H],Kepler-668,0.82,0.87,,0.06,-0.05,0.04,-0.05
Kepler-32 d,0,0,0.241,,,,0.018,-0.018,,,22.78020000,0.130000,0.00050000,-0.00050000,,,,,,,0.04670,Transit,1,0,Space,Kepler,2012,Fabrycky et al. 2012,Swift et al. 2013,2016-03-24,2013-02,,3900.00,0.000,[Fe/H],Kepler-32,0.53,0.58,M1 V,0.04,-0.04,0.05,-0.05
Kepler-811 b,0,0,0.241,,,,0.061,-0.043,,,23.58447697,,0.00007601,-0.00007601,,,,,,,0.02026,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5747.00,0.050,[Fe/H],Kepler-811,1.24,1.01,,0.26,-0.21,0.05,-0.04
