fpl_name,fpl_radj,fpl_bmassj,fpl_bmassprov,fpl_radjerr1,fpl_radjerr2,fpl_bmassjerr1,fpl_bmassjerr2,fpl_orbper,fpl_smax,fpl_eccen,fpl_dens,fpl_discmethod,fpl_disc,fpl_radreflink,fpl_bmassreflink,fpl_orbperreflink
TOI-150.01,1.255,2.51000,Mass,0.021,-0.019,0.12000,-0.12000,5.85748700,0.070370,0.262000,1.68000,Transit,2019,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>
Kepler-699 b,1.259,,,0.124,-0.108,,,27.80756293,,,,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>
WASP-165 b,1.260,0.65800,Mass,0.190,-0.170,0.09700,-0.09200,3.46550900,0.048230,0.000000,0.44000,Transit,2018,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>
HATS-25 b,1.260,0.61300,Mass,0.100,-0.100,0.04200,-0.04200,4.29864320,0.051630,0.176000,0.38000,Transit,2016,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>
CoRoT-26 b,1.260,0.52000,Mass,0.130,-0.070,0.05000,-0.05000,4.20474000,0.052600,0.000000,0.28000,Transit,2013,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>
WASP-39 b,1.270,0.28000,Mass,0.040,-0.040,0.03000,-0.03000,4.05525900,0.048600,0.000000,0.18600,Transit,2011,<a refstr=FAEDI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract target=ref> Faedi et al. 2011 </a>,<a refstr=FAEDI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract target=ref> Faedi et al. 2011 </a>,<a refstr=FAEDI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract target=ref> Faedi et al. 2011 </a>
WASP-52 b,1.270,0.46000,Mass,0.030,-0.030,0.02000,-0.02000,1.74977980,0.027200,0.000000,0.29000,Transit,2012,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>
WASP-75 b,1.270,1.07000,Mass,0.048,-0.048,0.05000,-0.05000,2.48419300,0.037500,0.000000,0.69000,Transit,2013,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>
WASP-64 b,1.271,1.27100,Mass,0.039,-0.039,0.06800,-0.06800,1.57329180,0.026480,0.000000,0.82300,Transit,2012,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>
KELT-24 b,1.272,5.18000,Mass,0.021,-0.021,0.21000,-0.22000,5.55149260,0.069690,0.077000,3.13000,Transit,2019,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..197R/abstract target=ref>Rodriguez et al. 2019</a>,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..197R/abstract target=ref>Rodriguez et al. 2019</a>,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..197R/abstract target=ref>Rodriguez et al. 2019</a>
HAT-P-13 b,1.272,0.85100,Mass,0.065,-0.065,0.03800,-0.03800,2.91625000,0.043830,0.013300,0.36200,Transit,2009,<a refstr=WINN_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...718..575W/abstract target=ref> Winn et al. 2010 </a>,<a refstr=WINN_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...718..575W/abstract target=ref> Winn et al. 2010 </a>,<a refstr=WINN_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...718..575W/abstract target=ref> Winn et al. 2010 </a>
HAT-P-4 b,1.274,0.67100,Mass,0.049,-0.060,0.03300,-0.04400,3.05653600,0.044380,0.000000,0.40300,Transit,2007,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>
HAT-P-36 b,1.277,1.84820,Mass,0.020,-0.020,0.08700,-0.08700,1.32734683,0.024100,0.063000,1.17500,Transit,2011,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>
HAT-P-42 b,1.280,1.04400,Mass,0.153,-0.153,0.08300,-0.08300,4.64187800,0.057500,0.000000,0.61000,Transit,2012,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>
HAT-P-43 b,1.281,0.66200,Mass,0.062,-0.033,0.06000,-0.06000,3.33268700,0.044300,0.000000,0.39000,Transit,2012,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>
HAT-P-46 b,1.284,0.49300,Mass,0.271,-0.133,0.08200,-0.05200,4.46312900,0.057700,0.123000,0.28000,Transit,2014,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>
Qatar-8 b,1.285,0.37100,Mass,0.022,-0.022,0.06200,-0.06200,3.71495000,0.047400,0.000000,0.21600,Transit,2019,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>
Kepler-485 b,1.286,112.00000,M-R relationship,0.302,-0.145,,,3.24325980,,,65.20000,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,<a refstr=CALCULATED_VALUE href=/docs/composite_calc.html target=_blank>Calculated Value</a>,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>
TOI-157 b,1.286,1.18000,Mass,0.023,-0.020,0.13000,-0.12000,2.08454350,0.031380,0.000000,0.68600,Transit,2020,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200305932N/abstract target=ref>Nielsen et al. 2020</a>,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200305932N/abstract target=ref>Nielsen et al. 2020</a>,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200305932N/abstract target=ref>Nielsen et al. 2020</a>
HATS-45 b,1.286,0.70000,Mass,0.093,-0.093,0.15000,-0.15000,4.18762440,0.055110,0.240000,0.41000,Transit,2018,<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>,<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>,<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..112B/abstract target=ref>Brahm et al. 2018</a>
HAT-P-50 b,1.288,1.35000,Mass,0.064,-0.064,0.07300,-0.07300,3.12201090,0.045300,0.115000,0.78000,Transit,2015,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>
Kepler-470 b,1.288,112.00000,M-R relationship,0.520,-0.238,,,24.66919569,,,65.00000,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,<a refstr=CALCULATED_VALUE href=/docs/composite_calc.html target=_blank>Calculated Value</a>,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>
HAT-P-16 b,1.289,4.19300,Mass,0.066,-0.066,0.09400,-0.09400,2.77596000,0.041300,0.036000,2.42000,Transit,2010,<a refstr=BUCHHAVE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720.1118B/abstract target=ref> Buchhave et al. 2010 </a>,<a refstr=BUCHHAVE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720.1118B/abstract target=ref> Buchhave et al. 2010 </a>,<a refstr=BUCHHAVE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720.1118B/abstract target=ref> Buchhave et al. 2010 </a>
WASP-72 b,1.290,2.30000,Mass,0.180,-0.180,0.70000,-0.70000,2.21673000,0.037110,0.000000,0.87000,Transit,2012,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
Kepler-41 b,1.290,0.56000,Mass,0.020,-0.020,0.08000,-0.08000,1.85555820,0.031010,0.000000,0.33000,Transit,2011,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>
CoRoT-19 b,1.290,1.11000,Mass,0.030,-0.030,0.06000,-0.06000,3.89713000,0.051800,0.047000,0.71000,Transit,2011,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>
HAT-P-51 b,1.293,0.30900,Mass,0.054,-0.054,0.01800,-0.01800,4.21802780,0.050690,0.123000,0.17800,Transit,2015,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>
CoRoT-21 b,1.300,2.26000,Mass,0.140,-0.140,0.31000,-0.31000,2.72474000,0.041700,0.000000,1.36000,Transit,2012,<a refstr=P_AUML_TZOLD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A&A...545A...6P/abstract target=ref>P&auml;tzold et al. 2012</a>,<a refstr=P_AUML_TZOLD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A&A...545A...6P/abstract target=ref>P&auml;tzold et al. 2012</a>,<a refstr=P_AUML_TZOLD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A&A...545A...6P/abstract target=ref>P&auml;tzold et al. 2012</a>
K2-238 b,1.300,0.86000,Mass,0.150,-0.140,0.13000,-0.12000,3.20466000,0.046000,0.000000,0.56000,Transit,2018,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>,<a refstr=SOTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.5356S/abstract target=ref>Soto et al. 2018</a>
WASP-174 b,1.300,1.30000,Mass,0.500,-0.500,,,4.23370000,0.055900,,,Transit,2018,<a refstr=TEMPLE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.5307T/abstract target=ref>Temple et al. 2018</a>,<a refstr=TEMPLE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.5307T/abstract target=ref>Temple et al. 2018</a>,<a refstr=TEMPLE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.5307T/abstract target=ref>Temple et al. 2018</a>
HATS-16 b,1.300,3.27000,Mass,0.150,-0.150,0.19000,-0.19000,2.68650200,0.037440,0.000000,1.86000,Transit,2016,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128g4401C/abstract target=ref>Ciceri et al. 2016</a>,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128g4401C/abstract target=ref>Ciceri et al. 2016</a>,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128g4401C/abstract target=ref>Ciceri et al. 2016</a>
K2-132 b,1.300,0.49000,Mass,0.070,-0.070,0.06000,-0.06000,9.17510000,0.091600,0.290000,0.27700,Transit,2017,<a refstr=GRUNBLATT_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..254G/abstract target=ref>Grunblatt et al. 2017</a>,<a refstr=GRUNBLATT_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..254G/abstract target=ref>Grunblatt et al. 2017</a>,<a refstr=GRUNBLATT_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..254G/abstract target=ref>Grunblatt et al. 2017</a>
WASP-35 b,1.300,0.71000,Mass,0.070,-0.070,0.10000,-0.10000,3.16158000,0.043170,0.000000,0.37800,Transit,2011,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
KELT-6 b,1.300,0.52000,Mass,0.090,-0.090,0.12000,-0.12000,7.84570000,0.079390,0.220000,0.31100,Transit,2014,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
WASP-135 b,1.300,1.90000,Mass,0.090,-0.090,0.08000,-0.08000,1.40137940,0.024300,0.000000,1.16000,Transit,2015,<a refstr=SPAKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128b4401S/abstract target=ref>Spake et al. 2016</a>,<a refstr=SPAKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128b4401S/abstract target=ref>Spake et al. 2016</a>,<a refstr=SPAKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128b4401S/abstract target=ref>Spake et al. 2016</a>
HAT-P-24 b,1.300,0.75000,Mass,0.210,-0.210,0.25000,-0.25000,3.35524000,0.046510,0.070000,0.44000,Transit,2010,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
HATS-1 b,1.302,1.85500,Mass,0.162,-0.098,0.26200,-0.19600,3.44645900,0.044400,0.120000,1.03000,Transit,2012,<a refstr=PENEV_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013AJ....145....5P/abstract target=ref> Penev et al. 2013 </a>,<a refstr=PENEV_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013AJ....145....5P/abstract target=ref> Penev et al. 2013 </a>,<a refstr=PENEV_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013AJ....145....5P/abstract target=ref> Penev et al. 2013 </a>
WASP-169 b,1.304,0.56100,Mass,0.150,-0.073,0.06100,-0.06100,5.61141180,0.068100,0.000000,0.33000,Transit,2019,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>
Kepler-6 b,1.304,0.66800,Mass,0.018,-0.033,0.03800,-0.03500,3.23469960,0.048520,0.060000,0.40000,Transit,2009,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>
Kepler-17 b,1.310,2.45000,Mass,0.020,-0.020,0.11000,-0.11000,1.48571080,0.025910,0.011000,1.35000,Transit,2011,<a refstr=DESERT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197...14D/abstract target=ref> D&eacute;sert et al. 2011 </a>,<a refstr=DESERT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197...14D/abstract target=ref> D&eacute;sert et al. 2011 </a>,<a refstr=DESERT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197...14D/abstract target=ref> D&eacute;sert et al. 2011 </a>
CoRoT-18 b,1.310,3.47000,Mass,0.180,-0.180,0.38000,-0.38000,1.90006930,0.029500,0.080000,2.20000,Transit,2011,<a refstr=HEBRARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...533A.130H/abstract target=ref> Hebrard et al. 2011 </a>,<a refstr=HEBRARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...533A.130H/abstract target=ref> Hebrard et al. 2011 </a>,<a refstr=HEBRARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...533A.130H/abstract target=ref> Hebrard et al. 2011 </a>
WASP-123 b,1.318,0.89900,Mass,0.065,-0.065,0.03600,-0.03600,2.97764120,0.042630,0.000000,0.52100,Transit,2016,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>
HAT-P-53 b,1.318,1.48400,Mass,0.091,-0.091,0.05600,-0.05600,1.96162410,0.031590,0.134000,0.80000,Transit,2015,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>
HAT-P-1 b,1.319,0.52500,Mass,0.019,-0.019,0.01900,-0.01900,4.46529976,0.055610,0.000000,0.28200,Transit,2006,<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>,<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>,<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>
WASP-62 b,1.320,0.52000,Mass,0.080,-0.080,0.08000,-0.08000,4.41195000,0.057100,0.000000,0.26200,Transit,2012,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
